cluster_80_id	SRR6451254	SRR6451255	SRR6451256	SRR6451257	SRR6451258	SRR6451259	SRR6451260	SRR6451261	SRR6451662	SRR6451663	SRR6451664	SRR6451665	SRR6451666	SRR6451667	SRR6451668	SRR6451669	SRR6451670	SRR6451671	SRR6451672	SRR6451673	SRR6451674	SRR6451675	SRR6451676	SRR6451677	SRR6451678	SRR6451679	SRR6451680	SRR6451681	SRR6451682	SRR6451683	SRR6451684	SRR6451685	SRR6451686	SRR6451687	SRR6451688	SRR6451689	SRR6451690	SRR6451691	SRR6451692	SRR6456128	SRR6456129	SRR6456130	SRR6456131	SRR6456132	SRR6456134	SRR6456135	SRR6456136	SRR6456137	SRR6456138	SRR6456139	SRR6456140	SRR6456141	SRR6456142	SRR6456143	SRR6456144	SRR6456145	SRR6456146	SRR6456147	SRR6456148	SRR6456149	SRR6456150	SRR6456151	SRR6456152	SRR6456153	SRR6456154	SRR6456155	SRR6456156	SRR6456157	SRR6456158	SRR6456159	SRR6456160	SRR6456161	SRR6456162	SRR6456163	SRR6456164	SRR6456165	SRR6456166	SRR6456167	SRR6456168	SRR6456169	SRR6456170	SRR6456171	SRR6456172	SRR6456173	SRR6456174	SRR6456175	SRR6456176	SRR6456177	SRR6456178	SRR6456179	SRR6456180	SRR6456181	SRR6456182	SRR6456183	SRR6456184	SRR6456185	SRR6456186	SRR6456187	SRR6456188	SRR6456189	SRR6456191	SRR6456192	SRR6456193	SRR6456194	SRR6456195	SRR6456196	SRR6456197	SRR6456198	SRR6456200	SRR6456201	SRR6456202	SRR6456203	SRR6456204	SRR6456205	SRR6456206	SRR6456207	SRR6456208	SRR6456209	SRR6456210	SRR6456211	SRR6456212	SRR6456213	SRR6456214	SRR6456215	SRR6456216	SRR6456217	SRR6456218	SRR6456219	SRR6456220	SRR6456221	SRR6456222	SRR6456223	SRR6456224	SRR6456225	SRR6456226	SRR6456227	SRR6456228	SRR6456229	SRR6456230	SRR6456231	SRR6456232	SRR6456233	SRR6456234	SRR6456235	SRR6456236	SRR6456237	SRR6456238	SRR6456239	SRR6456240	SRR6456241	SRR6456242	SRR6456243	SRR6456244	SRR6456245	SRR6456246	SRR6456247	SRR6456248	SRR6456249	SRR6456250	SRR6456251	SRR6456252	SRR6456253	SRR6456254	SRR6456255	SRR6456352	SRR6456353	SRR6456354	SRR6456356	SRR6456357	SRR6456358	SRR6456359	SRR6456360	SRR6456361	SRR6456362	SRR6456363	SRR6456364	SRR6456365	SRR6456366	SRR6456368	SRR6456369	SRR6456370	SRR6456371	SRR6456372	SRR6456373	SRR6456374	SRR6456375	SRR6456376	SRR6456377	SRR6451262	SRR6456133	SRR6456190	SRR6456199	SRR6456355	SRR6456367
GCF_013009555.1_02530	2.515536	1.292556	0.0	0.0	0.0	0.0	3.605022	0.0	0.0	0.0	6.521135	0.0	9.283189	0.0	33.405821	0.0	0.0	0.252935	0.0	15.896893	0.582418	0.0	0.0	0.0	0.115877	0.0	0.0	0.0	1.382562	0.0	15.697375	0.302498	0.0	0.0	0.0	7.901625	0.0	37.23048	9.805328	48.773464	1.38594	0.0	8.785434	114.810392	1.950866	238.305162	0.0	0.0	0.0	0.0	0.170799	1.11832	0.19644	1.503916	1.168728	0.942688	0.229171	53.262947	2.611163	0.119932	0.0	0.0	0.750169	0.022079	362.952375	112.372608	18.312307	0.47116	0.984559	0.669459	1.242382	10.680427	0.042686	0.0	79.4893	11.10112	0.016966	49.727791	42.417302	0.0	3.365218	206.997681	36.693663	1.559764	0.0	3.114253	0.163502	83.469248	1.05915	0.244657	0.74702	0.0	0.003421	4.583161	10.233565	9.521865	2.379766	77.255844	0.0	0.0	0.0	0.0	2.992959	0.0	0.0	0.0	0.0	0.0	37.260429	0.0	0.168237	20.21534	0.0	0.0	2.801425	1.878865	0.0	0.002469	0.0	1.790226	32.420656	0.765944	0.0	0.0	0.0	5.329209	27.005148	24.857655	0.783333	0.0	0.004189	3.760724	1.192055	65.287814	6.956816	0.0	0.0	0.0	0.51259	18.477017	0.972022	1.182536	0.0	112.253088	2.574559	7.938213	0.01141	0.0	22.745272	2.837367	0.0	0.104624	0.162358	34.447345	0.0	21.890255	0.0	0.61822	0.101695	229.161387	86.900155	0.0	0.0	2.727948	3.75008	0.0	0.0	0.011585	0.0	0.0	154.863417	0.0	2.816343	3.725885	11.21825	0.0	0.0	0.0	0.0	1.136242	0.080338	7.678232	0.0	55.035684	72.437349	0.009591	0.176843	0.0	5.26907	0.0	5.168041	0.0	0.0	0.0
GCF_013009555.1_01143	37.146474	0.292503	0.897766	62.656375	0.0	0.0	0.075254	8.588828	0.719078	0.0	5.145273	0.0	21.044214	0.0	28.650258	0.0	0.074829	0.589513	0.0	19.348629	6.859674	0.006252	0.0	18.296935	0.0	0.0	0.0	0.0	0.778138	0.0	10.074607	37.899696	0.420548	0.035065	0.055166	2.967269	424.54621	1.534677	34.003253	0.372183	0.935459	10.696324	45.721902	0.0	1.035401	0.0	0.0	3.064796	0.0033	0.0	2.294931	0.803894	0.077863	6.006019	26.957197	6.888245	0.253299	2.057071	230.341817	9.790838	1.51976	0.0	0.067452	0.007315	54.107693	194.573378	1.580992	0.498147	0.523925	0.225685	20.587686	15.229824	0.304157	4.314539	40.793382	40.994014	0.022862	11.745111	32.370459	0.0	61.091913	0.0	0.282158	20.207962	458.288498	0.395532	1.006487	4.533256	0.093097	0.57081	23.376682	4.561102	0.001341	40.393036	13.165665	92.78685	0.007449	0.0	0.0	0.0	2.868701	15.153896	0.382221	0.0	0.0	4.383096	59.051671	0.66784	22.363699	0.09667	0.776529	82.045929	73.51392	132.420741	24.833745	9.305125	0.0	0.063649	0.002767	0.129948	19.704484	0.070236	0.0	0.0	0.0	57.995901	18.105986	27.456742	86.331964	0.0	0.184316	5.482269	0.00794	0.295159	4.327957	0.0	0.0	0.0	0.030216	14.070677	67.662012	18.566304	0.0	215.286262	4.924107	26.10991	0.066809	0.0	6.701765	0.472446	0.432382	0.242162	0.656955	5.113316	0.008051	0.0	0.042382	0.256735	75.988039	7.076598	1.709589	0.824961	0.0	0.324384	9.55391	0.0	0.0	0.349824	3.080337	3.360248	82.596918	0.0	33.267196	0.454237	4.855298	0.0	0.0	0.0	0.468069	5.768067	0.034444	50.363096	0.0	0.819459	31.387044	0.003033	1.071404	0.0	89.817623	0.0	4.407531	0.0	0.0	0.059583
GCF_013009555.1_00778	188.659503	0.973447	1.778206	14.476221	0.0	0.0	1.678637	1.488791	0.946551	0.0	59.903957	0.0	55.694633	1.716507	291.689686	5.488532	1.331977	9.82599	0.0	3.20711	1.336613	1.3331	0.0	10.115508	5.890752	0.0	0.0	0.0	0.931205	0.0	0.632594	0.0	3.618758	1.150148	1.267354	1.573836	4.131533	3.147951	2.829467	3.452883	0.724011	1.006461	11.391451	5.337499	56.65809	8.496859	0.0	2.225891	1.016692	0.0	2.189427	1.024111	1.077956	0.987466	0.0	46.967888	1.287749	3.616935	162.023305	5.63624	1.321782	1.197954	1.192601	1.142905	8.818571	0.735053	37.695333	1.537412	35.939794	1.075216	197.492009	1.580964	1.224352	0.793947	2.940641	1.065519	1.368624	0.0	0.795878	0.0	48.013977	46.552874	4.771958	8.954794	2.607296	2.217218	1.437224	3.053625	1.046069	2.181096	1.102714	0.0	1.39642	4.905856	2.015916	11.670153	1.205573	15.192694	0.0	0.0	1.192534	5.224048	1.246673	0.0	0.0	0.759483	0.404061	1.239854	5.631992	1.340844	1.5557	2.33089	14.949235	12.0701	1.258439	2.765769	0.0	1.272663	1.25956	2.431817	3.547334	1.345112	0.0	0.0	0.0	0.920385	2.559096	0.078085	0.562592	0.0	1.21036	4.136724	1.389241	4.970825	0.937527	0.0	0.0	1.227332	1.242633	5.456318	1.408767	0.491693	0.0	3.969673	2.701382	0.696287	1.182792	1.271517	1.941795	1.17832	1.750125	1.631195	0.969422	5.09952	1.216819	4.86245	1.423213	0.897868	3.628059	15.409386	4.315015	5.759714	0.0	130.716595	1.451678	0.0	0.0	0.999198	22.493281	1.076617	0.0	0.0	12.320699	1.77571	1.124749	0.0	0.0	0.0	1.31861	1.778857	1.612516	0.459056	0.712818	0.0	2.017131	2.029142	0.533188	0.0	3.147163	0.0	0.832713	0.0	0.0	1.371153
GCF_013009555.1_00972	0.233118	0.710757	0.01525	87.213074	0.0	0.0	0.033045	3.224173	0.43939	0.0	0.0	0.0	6.845165	0.073781	21.322097	0.0	0.002561	18.018136	0.0	16.262644	0.0	0.0	0.0	7.614356	0.0	0.0	0.0	0.0	0.0	0.0	2.410267	0.687349	0.0	3.577088	0.001088	12.398259	0.0	9.734848	8.202298	1.030125	1.220282	0.365154	0.0	79.935944	0.0	14.880472	0.0	8.51616	0.019782	0.0	0.0	0.040728	0.0	10.95666	15.465434	0.0	0.0	54.638972	136.454769	64.129419	11.069564	26.251261	0.501972	1.29854	44.801019	143.420938	0.265678	0.503577	0.070318	0.0	0.0	0.0	0.0	13.313748	37.124068	1.036095	0.022075	2.69094	0.22916	0.0	30.797239	0.0	65.918136	4.72469	2.202873	0.0	0.015455	10.436719	0.994956	3.142909	60.718788	3.696264	0.0	0.19731	0.0	5.081718	0.135849	66.989037	0.0	0.0	1.316777	16.020444	0.121127	0.0	0.0	3.534397	0.0	0.0	29.149289	0.0	0.843513	0.0	16.38557	125.97254	1.238046	0.767319	0.0	0.017371	0.015751	0.0	6.409053	0.014535	0.0	0.0	0.0	0.449174	0.0	0.0	0.06997	0.0	0.025439	3.108968	0.0306	0.0	0.444404	0.0	0.0	0.016354	0.0	11.113986	0.0	0.252229	0.0	1.625008	35.849423	25.40153	1.118258	0.001104	1.839368	0.107785	0.0	0.082776	0.087039	95.390166	0.0	18.815667	1.508613	0.021878	45.715851	7.627747	88.77129	7.591121	0.0	0.145291	6.830941	0.0	0.0	2.056026	213.52915	1.627487	16.714154	0.0	6.223808	4.176855	0.716016	0.0	0.0	0.121849	0.222572	0.023823	0.042677	1.728142	6.651423	2.974358	8.632016	0.01599	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.974053
GCF_013009555.1_04004	410.443324	2.15815	0.0	14.390201	0.0	0.0	0.414351	0.0	0.012649	0.0	46.356319	0.0	6.94369	0.896215	0.0	0.0	0.0	5.376393	0.0	1.805407	0.0	0.244187	0.0	44.442729	0.191725	0.0	0.0	0.0	0.281789	0.0	2.937541	0.0	270.77573	0.697775	0.001423	0.349553	0.0	0.671492	0.0	0.0	2.578472	0.202449	0.0	20.342809	0.069241	494.747823	0.0	23.621383	0.0	0.0	1.33152	0.057357	0.0	4.532691	18.277611	0.0	0.231878	46.109066	108.599393	11.822865	0.0	25.351117	0.0	0.0	0.229525	0.0	2.204166	0.245948	0.155081	0.069548	373.219891	50.488491	0.0	87.96993	2.286963	0.787529	0.030722	12.996678	0.547316	0.0	178.84125	0.0	59.976552	3.088396	2.750459	1.195147	0.235706	2.581655	0.453578	0.450023	34.712539	1.884759	0.006456	0.0	1.580645	34.772395	0.181497	180.439842	0.0	0.0	0.0	0.0	3.982952	0.0	0.0	1.493591	2.290243	0.001756	6.03976	0.390129	6.349506	0.0	457.457979	2.335072	1.711362	0.515245	0.0	0.760029	0.003238	0.60767	0.0	0.000283	0.0	0.0	0.0	2.135031	5.848806	188.596897	13.17996	0.0	3.969471	1.239013	0.421574	146.058344	38.041584	0.0	0.0	0.0	1.755606	741.7585	3.172304	0.791387	0.0	0.0	4.866837	0.0	0.241856	0.001228	1.323655	1.18739	0.0	0.742337	1.113039	17.269752	0.02957	159.558496	0.018456	0.018381	134.76685	61.278051	5.17256	14.125191	0.0	0.813007	0.057258	0.0	0.0	0.178933	61.565444	1.112093	3.124018	0.0	1364.704723	0.452014	4.124175	0.0	0.0	0.0	0.290343	5.394738	0.041549	1.3256	0.777728	31.335088	10.230091	0.0	3.784108	0.0	77.806197	0.0	0.0	0.0	0.0	0.013293
GCF_013009555.1_00471	56.373292	15.978096	2.01913	0.0	0.0	0.0	0.791507	0.0	1.41773	0.0	0.0	0.0	63.900271	66.735829	316.742741	400.665323	1.382166	0.0	0.0	71.436718	1.429147	1.319861	0.0	0.0	0.900186	0.0	0.0	0.0	1.127232	0.0	119.151311	55.140153	680.834368	1.232961	1.306767	18.970362	474.826564	66.986004	0.853823	108.256041	1.655683	1.107297	1085.637389	0.269745	0.053745	724.960288	0.0	1.439496	1.16996	0.0	1.327447	5.055931	1.177285	0.575661	3.904675	0.523551	1.287315	380.945611	645.394266	1.244188	1.021553	0.892463	1.391241	1.197804	792.551885	99.500996	74.051036	1.321965	0.250796	1.035917	0.0	1.678092	1.093682	0.134316	465.888734	80.531892	1.36769	90.879676	0.148093	0.0	47.986713	31.934419	94.134814	16.852532	4.950756	272.852664	2.131442	374.343216	8.355044	7.129779	1.347968	7.424423	1.490294	371.871873	49.606796	919.032914	6.886463	751.265732	0.0	0.0	1.355681	0.0	11.81878	0.0	0.0	0.405673	0.0	1.355382	0.0	1.420779	2.6992	0.0	0.0	0.0	2.048332	208.379781	0.0	1.616253	1.515724	199.041103	0.28275	1.392602	0.0	0.0	0.0	1.087445	2.127033	0.957969	21.190938	0.0	5.997504	1.665064	2.058557	1.191082	48.669235	0.0	0.0	1.514604	1.253192	415.974959	1.581189	3.837114	0.0	5.118026	0.404991	2.038627	3.051046	1.370966	104.096331	9.26959	1.643035	1.754434	1.04261	244.780864	1.373179	241.953219	1.778458	10.293031	0.266206	659.090219	0.314791	0.085491	0.0	0.209424	8.732546	0.0	0.0	1.053502	0.0	1.250668	186.303618	0.0	110.370224	1.27763	0.66307	0.0	0.0	194.950099	2.124361	0.850742	1.551677	25.210182	0.0	25.524936	66.44568	1.433095	0.943493	0.0	490.31544	0.0	0.0	0.0	0.0	1.51403
GCF_013009555.1_01172	44.771381	2.602456	0.897828	41.882267	0.0	0.0	0.051979	8.285681	0.572804	0.0	4.73777	0.0	17.962187	0.0	27.057904	1.531257	0.04484	1.243712	0.0	20.51513	6.845818	0.000735	0.0	14.929525	0.0	0.0	0.0	0.0	0.950421	0.0	10.892956	23.398029	0.0	0.02426	0.049186	3.262251	411.611438	0.949339	33.914431	0.0	0.483511	11.182445	42.500946	0.0	0.2144	0.0	0.0	4.953343	0.00468	0.0	1.716438	0.712189	0.069858	4.542874	47.284853	3.801581	0.123054	1.105485	225.771246	10.039787	2.115648	0.0	0.017225	0.0	38.801132	190.555235	0.0	0.294715	0.726187	0.250402	21.434238	14.542724	0.282073	4.032882	39.125109	35.974091	0.013891	17.644311	29.978582	0.0	57.224141	0.59241	0.927518	13.964286	443.749506	0.277617	0.954606	4.389186	0.113821	0.0	19.614926	3.205779	0.00358	47.984105	127.33016	97.552728	0.0	0.0	0.0	0.0	2.437878	19.811735	0.31764	0.0	0.0	5.596138	11.446656	0.624159	17.416962	0.096583	0.993097	95.20863	131.283449	79.173143	25.160473	2.529441	0.0	0.053677	0.0	0.710852	54.259973	0.063811	0.0	0.0	0.0	52.915044	5.853389	25.629506	82.437821	0.0	0.201662	2.802467	0.004856	0.607519	2.723357	0.0	0.0	0.0	0.045761	13.437459	70.873281	16.253196	0.0	249.633627	4.813547	26.45754	0.061657	0.0	5.511676	0.475925	0.260157	0.176058	0.821234	5.470009	0.014332	0.0	0.0	0.27456	67.647898	11.363276	0.975564	0.193173	0.0	0.0	8.604105	0.0	0.0	0.297927	2.13954	3.576351	79.486983	0.0	44.084356	0.608763	5.651819	0.0	0.0	0.0	0.297593	5.443916	0.026202	41.15324	0.0	0.0	27.331292	0.0	0.55058	0.0	81.39537	0.0	0.680214	0.0	0.0	0.027821
GCF_013009555.1_04686	13.480651	1.056497	0.997738	376.639287	0.0	0.0	0.545075	105.000822	0.599324	0.0	2.282516	0.0	2.901425	0.739293	7.099769	0.0	0.850326	38.866198	0.0	0.0	0.804529	0.894544	0.0	195.97694	0.578194	0.0	0.0	0.0	0.594805	0.0	2.966938	38.248343	0.598954	1.813708	0.893272	10.730732	345.725831	93.586663	0.569662	36.784649	0.413014	0.829977	38.517514	0.183393	0.440622	153.242645	0.0	1.820941	0.499451	0.0	1.030505	2.911446	0.992357	21.41712	45.603383	0.585284	0.897242	2.043974	277.394626	10.645907	2.238528	1.374198	0.856226	0.350506	311.924593	3.506547	12.368305	2.131027	0.0	0.950912	0.0	35.748005	0.898721	48.68723	3.932473	1.609071	1.210635	120.488495	0.934086	0.0	26.738408	41.383334	46.220586	4.671187	3.86707	8.507094	0.884234	15.096531	1.036519	4.548927	6.931267	7.02548	0.927966	0.0	0.0	55.846308	2.956712	0.0	0.0	0.0	0.90148	0.0	7.154697	0.0	0.0	1.376287	0.0	0.968909	0.0	1.004546	2.266507	0.0	65.543022	0.0	2.294177	157.946147	0.0	1.13771	1.063754	8.624468	7.60481	1.052694	0.0	0.0	0.0	29.640948	5.630314	74.497896	1.324663	0.0	0.729724	0.362402	1.322623	240.6472	0.0	0.0	0.0	1.279303	1.403642	4.840534	0.585284	1.009116	0.0	19.156995	1.010761	3.609659	1.018432	1.03129	0.151672	4.935539	1.169868	1.476	0.497921	20.666904	1.084551	0.245547	1.009455	0.961527	0.297595	367.160702	32.66206	23.081676	0.0	8.475197	0.546659	0.0	0.0	0.448659	5.627448	0.534835	0.0	0.0	45.868399	1.109439	0.0	0.0	0.0	0.091061	1.218741	0.852059	1.302957	14.245248	0.0	1.162005	3.583569	1.115014	0.955448	0.0	11.635331	0.0	0.0	0.0	0.0	1.305698
GCF_013009555.1_01189	37.867575	2.859766	1.10361	60.880879	0.0	0.0	0.045829	11.422818	0.456327	0.0	8.720539	0.0	18.081702	0.0	34.040034	0.0	0.077589	0.0	0.0	12.556819	7.797807	0.006381	0.0	16.027392	0.0	0.0	0.0	0.0	0.75825	0.0	5.767374	32.115658	1.913537	0.013155	0.050149	3.379562	400.155534	1.067991	35.518259	0.501952	1.35292	10.115208	57.623247	0.0	1.008637	0.0	0.0	4.666788	0.011912	0.0	2.894237	0.779292	0.096375	3.730459	51.640533	9.120531	0.191346	0.607561	283.398777	11.005534	1.751545	0.0	0.0	0.011493	29.393856	202.755862	3.655174	0.138965	0.394776	0.175742	36.431844	9.40262	0.17296	3.442373	75.289577	36.738056	0.029672	11.847498	29.016213	0.0	46.975515	0.0	0.209919	15.095141	415.743968	0.436872	1.142166	5.656448	0.0	0.0	22.494624	4.198755	0.0	40.042859	121.010138	89.091	0.018634	0.0	0.0	0.0	2.446734	10.223493	0.268117	0.0	0.0	4.761099	8.096972	0.73245	17.530788	0.071624	0.566309	102.065636	126.294681	76.160614	30.765221	5.770091	0.0	0.053902	0.008614	0.768197	35.176463	0.07565	0.0	0.0	0.0	50.100943	6.772182	22.378023	83.092595	0.0	0.166875	0.381106	0.00799	0.0	1.451096	0.0	0.0	0.0	0.0	7.104001	59.67761	16.336539	0.0	197.288974	7.080489	29.181511	0.06134	0.0	7.508341	0.47915	0.316939	0.18594	1.096411	5.312423	0.012963	0.0	0.112004	0.179967	60.086971	4.17424	1.432593	0.210207	0.0	0.123967	10.988557	0.0	0.0	0.452749	1.56782	3.665281	106.966378	0.0	51.065047	0.053247	5.681878	0.0	0.0	0.0	0.244709	6.517693	0.677808	38.984916	0.0	0.414858	23.288514	0.0	0.879262	0.0	81.081129	0.0	3.629904	0.0	0.0	0.038376
GCF_013009555.1_01112	45.571359	0.300453	0.709555	38.010742	0.0	0.0	0.070194	8.787607	0.456263	0.0	5.722769	0.0	15.000249	0.0	33.245206	0.0	0.030473	0.0	0.0	11.983616	5.805199	0.004724	0.0	13.469951	0.0	0.0	0.0	0.0	0.40177	0.0	9.211705	21.856747	0.912839	0.0	0.033989	2.976695	278.536264	0.307583	40.608572	0.762834	0.479825	13.239687	37.972194	0.0	1.094887	1.624161	0.0	3.157459	0.003459	0.0	1.194548	0.547495	0.082755	4.715524	35.754926	5.693961	0.15841	2.667619	183.430788	9.797345	0.89577	0.0	0.009795	0.0	29.312447	149.777469	0.0	0.573262	0.996544	0.144822	10.943048	8.583133	0.262205	3.813846	57.222025	31.291617	0.042797	11.685219	24.729097	0.0	34.743169	0.0	0.0	3.311458	336.770384	0.0	0.817673	2.233481	0.0	0.195499	17.484941	3.346355	0.001135	32.046536	96.157301	74.400918	0.0	0.0	0.0	0.0	1.699464	6.78798	0.18649	0.0	0.0	3.307042	66.691805	0.361428	18.208329	0.062601	0.0	77.846666	100.010562	80.340531	18.334582	6.682894	0.0	0.054485	0.001179	0.603076	35.396025	0.040027	0.0	0.0	0.0	40.464332	14.454041	17.285271	0.987552	0.0	0.149188	4.012243	0.006362	0.293199	0.338612	0.0	0.0	0.00451	0.007399	12.798076	42.525239	17.625637	0.0	153.523771	4.637889	21.861859	0.064852	0.0	6.711902	0.27108	0.17102	0.143265	0.507213	5.321543	0.005049	0.0	0.021864	0.28983	54.547046	3.610715	0.685126	0.0	0.0	0.0	7.289742	0.0	0.0	0.228678	1.568875	2.266753	65.650022	0.0	46.893623	0.210957	4.725736	0.0	0.0	0.0	0.0	4.678588	0.037295	26.353412	0.0	0.826698	23.661345	0.0	0.765342	0.0	72.217471	0.0	0.0	0.0	0.0	0.041284
GCF_013009555.1_04296	413.291505	0.420125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	178.122484	0.0	15.461958	0.0	0.0	0.0	0.008198	81.823559	0.0	0.0	0.0	0.0	0.0	353.337334	8.013944	0.0	0.0	0.0	2.549426	0.0	2.135152	58.47392	0.0	0.006025	0.0	0.0	379.627013	0.11143	127.59108	126.200208	3.624127	0.45549	940.677842	0.411379	82.70359	1.671682	0.0	0.0	0.0	0.0	0.495594	2.653899	0.0	0.907272	0.975233	73.442144	1.776786	152.395833	1337.931695	0.0	16.063239	0.0	0.0	0.0	0.570081	0.228619	69.389847	0.0	72.357999	2.453519	0.0	0.787628	2.127703	0.331565	163.72445	2.707478	0.032126	81.133791	264.135159	0.0	1.150262	0.0	294.732543	1.355687	8.221443	694.833964	0.512154	296.92995	0.438194	3.89254	1.89829	9.742072	0.013052	285.969757	21.221129	801.687163	0.002861	69.818639	0.0	0.0	0.0	0.589716	0.056086	0.0	0.0	0.028608	0.0	0.0	463.496588	3.23422	10.937783	0.0	1629.274089	0.0	237.685587	112.845352	0.0	0.395623	0.00616	179.693015	52.009998	0.0	0.0	0.0	0.0	48.168958	2.590803	2.265217	12.148279	0.0	0.259727	4.128091	0.009464	608.179303	5.209187	0.0	0.0	0.0	1.26278	0.0	0.656443	3.575248	0.0	2.869321	231.921388	52.468957	4.178195	0.000441	0.902387	0.0	0.0	0.073017	2.465816	1.043488	0.001524	57.506915	0.0	6.058829	157.155844	0.0	367.376048	0.302832	0.0	50.375513	0.0	0.0	0.0	0.0	642.641904	0.0	2.578513	0.0	525.706376	19.613395	0.0	0.0	0.0	0.0	0.131118	0.254349	0.012567	6.353757	19.651892	20.917858	457.437732	0.963641	5.066354	0.0	745.79819	0.0	0.0	0.0	0.0	0.009601
GCF_013009555.1_03990	680.936012	3.482218	0.0	10.060576	0.0	0.0	0.008188	0.0	0.471799	0.0	46.396226	0.0	7.00191	0.800824	0.0	0.0	0.0	4.169128	0.0	0.883012	0.0	0.367405	0.0	44.727925	0.166635	0.0	0.0	0.0	0.291826	0.0	0.775255	1.308154	376.860271	0.154883	0.000601	7.739316	0.0	0.686871	0.651242	0.0	2.176519	0.222013	0.0	2.764503	0.248465	646.370771	0.0	8.828162	0.0	0.0	0.285185	0.0313	0.0	1.19537	8.137204	1.130319	0.213632	61.2922	38.792574	12.022081	0.0	22.166706	0.0	0.0	0.639746	0.0	16.076961	0.056999	0.0	0.325539	219.528361	53.613973	0.0	63.394565	2.426619	2.449498	0.003403	12.501095	0.117856	0.0	273.785819	1.925237	45.277279	1.286816	1.120937	0.106101	0.132157	33.008205	0.336719	0.871868	53.783406	0.882989	0.013194	0.0	0.0	11.150045	1.199585	140.097751	0.0	0.0	0.0	0.0	1.165175	0.0	0.0	3.202564	35.71745	0.011486	7.487627	0.136747	6.576529	0.0	493.971329	0.642796	0.0	0.0	0.0	1.588727	0.0	0.872995	0.0	0.0	0.0	0.0	0.0	1.609884	6.185268	141.735734	18.314793	0.0	2.647816	1.626885	0.598616	194.150925	89.19701	0.0	0.0	0.0	1.343253	497.077814	4.347786	0.61444	0.0	0.0	8.688063	0.618813	0.526247	0.000427	0.443409	1.543028	0.0	0.377834	1.461963	27.570182	0.008925	82.846719	0.0	0.038882	102.449078	18.384652	2.239309	2.128647	0.0	0.131579	0.0	0.0	0.0	0.093164	93.888498	1.542474	11.502315	0.0	607.017149	0.168328	3.066786	0.0	0.0	0.0	0.596456	1.11495	0.279273	0.675497	0.0	27.384078	5.339261	0.0	3.887899	0.0	15.648394	0.0	0.0	0.0	0.0	0.0
GCF_013009555.1_03992	217.475729	1.627542	0.031032	0.856193	0.0	0.0	0.036642	0.0	0.204442	0.0	20.249093	0.0	5.387747	1.037445	0.0	0.0	0.008721	2.040495	0.0	2.547664	0.0	0.129926	0.0	39.471893	0.210754	0.0	0.0	0.0	0.07452	0.0	2.628226	2.030179	234.388112	0.583867	0.0	3.796864	0.0	0.925488	0.0	0.0	0.684812	0.18221	0.0	18.916418	0.250111	281.888232	0.0	11.377606	0.0	0.0	0.647359	0.08228	0.0	3.071734	16.243315	0.0	0.201684	40.012774	86.849645	10.011663	0.0	23.516518	0.0	0.0	0.0	0.0	13.656802	0.278802	0.0	0.236597	143.028833	40.892115	0.0	37.823252	0.837998	0.206401	0.007885	5.153018	0.0	0.0	95.547286	2.44203	21.867328	2.275317	1.729376	0.230396	0.135617	12.440855	0.322578	0.699603	24.604008	3.501482	0.009224	0.0	0.708549	11.795453	0.688414	139.952071	0.0	0.0	0.029063	0.0	1.585215	0.0	0.0	2.240713	16.60926	0.0	5.505843	0.097027	3.818753	0.0	323.509355	0.885897	0.0	0.0	0.0	0.92483	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.612895	2.362929	73.638457	8.436662	0.0	1.586993	0.839649	0.233764	83.798918	22.021839	0.0	0.0	0.0	0.893867	365.476982	1.63115	0.383616	0.0	3.702844	3.771805	0.170005	0.287469	0.0	1.021942	0.588243	0.010724	0.349577	0.811793	33.766474	0.021284	48.800928	0.0	0.039008	78.744648	54.000791	2.516556	8.981438	0.0	0.13245	0.0	0.0	0.0	0.043644	29.587967	0.541105	2.120598	0.0	624.752329	0.411889	1.97412	0.0	0.0	0.0	0.238451	2.515288	0.162756	0.0	0.0	25.795773	1.568312	0.0	3.525441	0.0	40.389964	0.0	0.0	0.0	0.0	0.0
